scope,policy,n,success_rate,utility,intervention_rate,false_intervene_rate,missed_intervene_rate,local_precision,local_recall,avg_latency_s,rate_no_intervention,rate_local_repair,rate_global_rewrite_or_restart,model_name,module,surface_name,seed
math:hard_generic_main_r2,FORMAT_DOMAIN_LEARNED_GATE,168,0.7380952380952381,0.7380952380952381,0.9880952380952381,0.5892857142857143,0.0,0.3795180722891566,1.0,1.488793102309241,0.011904761904761904,0.9880952380952381,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,13
math:hard_generic_main_r2,ORACLE_POLICY,168,0.8333333333333334,0.8333333333333334,0.6130952380952381,0.16666666666666666,0.0,0.9402985074626866,1.0,1.534641207791754,0.3869047619047619,0.39880952380952384,0.21428571428571427,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,13
overall,NO_INTERVENTION,907,0.3296582138919515,0.3296582138919515,0.0,0.0,0.46306504961411243,0.0,0.0,1.8771917786615537,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,ALWAYS_LOCAL,907,0.7034178610804851,0.7034178610804851,1.0,0.5843439911797134,0.0,0.38588754134509373,1.0,2.2044874498011726,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,ALWAYS_REWRITE_OR_RESTART,907,0.4729878721058434,0.4729878721058434,1.0,0.782800441014333,0.0,0.0,0.0,2.4333101230485585,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,MATH_TUNED_SIMPLE_RULE,907,0.743109151047409,0.743109151047409,0.6703417861080485,0.25689084895259096,0.0,0.618018018018018,0.98,2.066224518665364,0.3296582138919515,0.6119073869900772,0.05843439911797133,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,FORMAT_TUNED_SIMPLE_RULE,907,0.7453142227122381,0.7453142227122381,0.6703417861080485,0.25468577728776187,0.0,0.5756578947368421,1.0,2.06580587442915,0.3296582138919515,0.6703417861080485,0.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,POOLED_SIMPLE_2FEATURE,907,0.7453142227122381,0.7453142227122381,0.6703417861080485,0.25468577728776187,0.0,0.5756578947368421,1.0,2.06580587442915,0.3296582138919515,0.6703417861080485,0.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,POOLED_SIMPLE_3FEATURE,907,0.7453142227122381,0.7453142227122381,0.6703417861080485,0.25468577728776187,0.0,0.5756578947368421,1.0,2.06580587442915,0.3296582138919515,0.6703417861080485,0.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,POOLED_SIMPLE_THRESHOLDED_TREE,907,0.743109151047409,0.743109151047409,0.6703417861080485,0.25689084895259096,0.0,0.618018018018018,0.98,2.066224518665364,0.3296582138919515,0.6119073869900772,0.05843439911797133,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,POOLED_RULE_BEST,907,0.7453142227122381,0.7453142227122381,0.6703417861080485,0.25468577728776187,0.0,0.5756578947368421,1.0,2.06580587442915,0.3296582138919515,0.6703417861080485,0.0,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,POOLED_LEARNED_GATE,907,0.7199558985667034,0.7199558985667034,0.6670341786108048,0.27673649393605293,0.0011025358324145535,0.7115384615384616,0.8457142857142858,2.0812138715700392,0.33296582138919517,0.45865490628445427,0.20837927232635062,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,MATH_DOMAIN_LEARNED_GATE,907,0.7177508269018743,0.7177508269018743,0.6670341786108048,0.278941565600882,0.0011025358324145535,0.7686170212765957,0.8257142857142857,2.016752351249456,0.33296582138919517,0.4145534729878721,0.25248070562293273,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,FORMAT_DOMAIN_LEARNED_GATE,907,0.7177508269018743,0.7177508269018743,0.8798235942668137,0.4696802646085998,0.0,0.44155844155844154,0.9714285714285714,2.0713060891107875,0.12017640573318633,0.8489525909592062,0.030871003307607496,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
overall,ORACLE_POLICY,907,0.7927232635060639,0.7927232635060639,0.6703417861080485,0.20727673649393605,0.0,0.9283819628647215,1.0,2.060616914100756,0.3296582138919515,0.41565600882028664,0.25468577728776187,Qwen/Qwen2.5-7B-Instruct,pooled,overall,29
format:overall,NO_INTERVENTION,235,0.46382978723404256,0.46382978723404256,0.0,0.0,0.19148936170212766,0.0,0.0,3.2556601304679793,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,ALWAYS_LOCAL,235,0.5531914893617021,0.5531914893617021,1.0,0.8340425531914893,0.0,0.14893617021276595,1.0,4.077344374610309,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,ALWAYS_REWRITE_OR_RESTART,235,0.5191489361702127,0.5191489361702127,1.0,0.9446808510638298,0.0,0.0,0.0,3.2605611869906808,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,MATH_TUNED_SIMPLE_RULE,235,0.6170212765957447,0.6170212765957447,0.5361702127659574,0.3829787234042553,0.0,0.29896907216494845,0.8285714285714286,3.659886558550073,0.46382978723404256,0.4127659574468085,0.12340425531914893,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,FORMAT_TUNED_SIMPLE_RULE,235,0.6297872340425532,0.6297872340425532,0.5361702127659574,0.3702127659574468,0.0,0.2777777777777778,1.0,3.7269637321775897,0.46382978723404256,0.5361702127659574,0.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,POOLED_SIMPLE_2FEATURE,235,0.6297872340425532,0.6297872340425532,0.5361702127659574,0.3702127659574468,0.0,0.2777777777777778,1.0,3.7269637321775897,0.46382978723404256,0.5361702127659574,0.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,POOLED_SIMPLE_3FEATURE,235,0.6297872340425532,0.6297872340425532,0.5361702127659574,0.3702127659574468,0.0,0.2777777777777778,1.0,3.7269637321775897,0.46382978723404256,0.5361702127659574,0.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,POOLED_SIMPLE_THRESHOLDED_TREE,235,0.6170212765957447,0.6170212765957447,0.5361702127659574,0.3829787234042553,0.0,0.29896907216494845,0.8285714285714286,3.659886558550073,0.46382978723404256,0.4127659574468085,0.12340425531914893,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,POOLED_RULE_BEST,235,0.6297872340425532,0.6297872340425532,0.5361702127659574,0.3702127659574468,0.0,0.2777777777777778,1.0,3.7269637321775897,0.46382978723404256,0.5361702127659574,0.0,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,POOLED_LEARNED_GATE,235,0.5446808510638298,0.5446808510638298,0.5361702127659574,0.4553191489361702,0.0,0.24390243902439024,0.2857142857142857,3.516336602168752,0.46382978723404256,0.17446808510638298,0.3617021276595745,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,MATH_DOMAIN_LEARNED_GATE,235,0.5319148936170213,0.5319148936170213,0.5361702127659574,0.46808510638297873,0.0,0.6,0.08571428571428572,3.2547623520538687,0.46382978723404256,0.02127659574468085,0.5148936170212766,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,FORMAT_DOMAIN_LEARNED_GATE,235,0.6085106382978723,0.6085106382978723,0.5361702127659574,0.39148936170212767,0.0,0.25510204081632654,0.7142857142857143,3.563320995264865,0.46382978723404256,0.41702127659574467,0.11914893617021277,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:overall,ORACLE_POLICY,235,0.6553191489361702,0.6553191489361702,0.5361702127659574,0.3446808510638298,0.0,0.8974358974358975,1.0,3.295287097972679,0.46382978723404256,0.16595744680851063,0.3702127659574468,Qwen/Qwen2.5-7B-Instruct,format,overall,29
format:ifbench,NO_INTERVENTION,106,0.2830188679245283,0.2830188679245283,0.0,0.0,0.2169811320754717,0.0,0.0,3.165328949136343,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,ALWAYS_LOCAL,106,0.37735849056603776,0.37735849056603776,1.0,0.8113207547169812,0.0,0.16037735849056603,1.0,3.876275135854365,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,ALWAYS_REWRITE_OR_RESTART,106,0.33962264150943394,0.33962264150943394,1.0,0.9433962264150944,0.0,0.0,0.0,3.1525713540306137,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,MATH_TUNED_SIMPLE_RULE,106,0.4528301886792453,0.4528301886792453,0.7169811320754716,0.5471698113207547,0.0,0.2692307692307692,0.8235294117647058,3.3310677700825386,0.2830188679245283,0.49056603773584906,0.22641509433962265,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,FORMAT_TUNED_SIMPLE_RULE,106,0.4716981132075472,0.4716981132075472,0.7169811320754716,0.5283018867924528,0.0,0.2236842105263158,1.0,3.5263016537262373,0.2830188679245283,0.7169811320754716,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,POOLED_SIMPLE_2FEATURE,106,0.4716981132075472,0.4716981132075472,0.7169811320754716,0.5283018867924528,0.0,0.2236842105263158,1.0,3.5263016537262373,0.2830188679245283,0.7169811320754716,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,POOLED_SIMPLE_3FEATURE,106,0.4716981132075472,0.4716981132075472,0.7169811320754716,0.5283018867924528,0.0,0.2236842105263158,1.0,3.5263016537262373,0.2830188679245283,0.7169811320754716,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,POOLED_SIMPLE_THRESHOLDED_TREE,106,0.4528301886792453,0.4528301886792453,0.7169811320754716,0.5471698113207547,0.0,0.2692307692307692,0.8235294117647058,3.3310677700825386,0.2830188679245283,0.49056603773584906,0.22641509433962265,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,POOLED_RULE_BEST,106,0.4716981132075472,0.4716981132075472,0.7169811320754716,0.5283018867924528,0.0,0.2236842105263158,1.0,3.5263016537262373,0.2830188679245283,0.7169811320754716,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,POOLED_LEARNED_GATE,106,0.3584905660377358,0.3584905660377358,0.7169811320754716,0.6415094339622641,0.0,0.2,0.17647058823529413,3.2546888949340738,0.2830188679245283,0.14150943396226415,0.5754716981132075,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,MATH_DOMAIN_LEARNED_GATE,106,0.36792452830188677,0.36792452830188677,0.7169811320754716,0.6320754716981132,0.0,0.6,0.17647058823529413,3.1397154463876813,0.2830188679245283,0.04716981132075472,0.6698113207547169,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,FORMAT_DOMAIN_LEARNED_GATE,106,0.44339622641509435,0.44339622641509435,0.7169811320754716,0.5566037735849056,0.0,0.19718309859154928,0.8235294117647058,3.53915756136917,0.2830188679245283,0.6698113207547169,0.04716981132075472,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifbench,ORACLE_POLICY,106,0.5,0.5,0.7169811320754716,0.5,0.0,0.85,1.0,3.142331993106296,0.2830188679245283,0.18867924528301888,0.5283018867924528,Qwen/Qwen2.5-7B-Instruct,format,ifbench,29
format:ifeval_screened,NO_INTERVENTION,129,0.6124031007751938,0.6124031007751938,0.0,0.0,0.17054263565891473,0.0,0.0,3.3298857523373857,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,ALWAYS_LOCAL,129,0.6976744186046512,0.6976744186046512,1.0,0.8527131782945736,0.0,0.13953488372093023,1.0,4.242564059169458,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,ALWAYS_REWRITE_OR_RESTART,129,0.6666666666666666,0.6666666666666666,1.0,0.9457364341085271,0.0,0.0,0.0,3.3492970187253093,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,MATH_TUNED_SIMPLE_RULE,129,0.751937984496124,0.751937984496124,0.3875968992248062,0.24806201550387597,0.0,0.3333333333333333,0.8333333333333334,3.9300787413218456,0.6124031007751938,0.3488372093023256,0.03875968992248062,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,FORMAT_TUNED_SIMPLE_RULE,129,0.7596899224806202,0.7596899224806202,0.3875968992248062,0.24031007751937986,0.0,0.36,1.0,3.891848850905058,0.6124031007751938,0.3875968992248062,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,POOLED_SIMPLE_2FEATURE,129,0.7596899224806202,0.7596899224806202,0.3875968992248062,0.24031007751937986,0.0,0.36,1.0,3.891848850905058,0.6124031007751938,0.3875968992248062,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,POOLED_SIMPLE_3FEATURE,129,0.7596899224806202,0.7596899224806202,0.3875968992248062,0.24031007751937986,0.0,0.36,1.0,3.891848850905058,0.6124031007751938,0.3875968992248062,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,POOLED_SIMPLE_THRESHOLDED_TREE,129,0.751937984496124,0.751937984496124,0.3875968992248062,0.24806201550387597,0.0,0.3333333333333333,0.8333333333333334,3.9300787413218456,0.6124031007751938,0.3488372093023256,0.03875968992248062,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,POOLED_RULE_BEST,129,0.7596899224806202,0.7596899224806202,0.3875968992248062,0.24031007751937986,0.0,0.36,1.0,3.891848850905058,0.6124031007751938,0.3875968992248062,0.0,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,POOLED_LEARNED_GATE,129,0.6976744186046512,0.6976744186046512,0.3875968992248062,0.3023255813953488,0.0,0.2692307692307692,0.3888888888888889,3.7313339429972476,0.6124031007751938,0.20155038759689922,0.18604651162790697,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,MATH_DOMAIN_LEARNED_GATE,129,0.6666666666666666,0.6666666666666666,0.3875968992248062,0.3333333333333333,0.0,0.0,0.0,3.3492970187253093,0.6124031007751938,0.0,0.3875968992248062,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,FORMAT_DOMAIN_LEARNED_GATE,129,0.7441860465116279,0.7441860465116279,0.3875968992248062,0.2558139534883721,0.0,0.4074074074074074,0.6111111111111112,3.5831762200163664,0.6124031007751938,0.20930232558139536,0.17829457364341086,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
format:ifeval_screened,ORACLE_POLICY,129,0.7829457364341085,0.7829457364341085,0.3875968992248062,0.21705426356589147,0.0,0.9473684210526315,1.0,3.4209711376303273,0.6124031007751938,0.14728682170542637,0.24031007751937986,Qwen/Qwen2.5-7B-Instruct,format,ifeval_screened,29
math:overall,NO_INTERVENTION,672,0.28273809523809523,0.28273809523809523,0.0,0.0,0.5580357142857143,0.0,0.0,1.3951381139673427,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,ALWAYS_LOCAL,672,0.7559523809523809,0.7559523809523809,1.0,0.49702380952380953,0.0,0.46875,1.0,1.5495449240122634,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,ALWAYS_REWRITE_OR_RESTART,672,0.4568452380952381,0.4568452380952381,1.0,0.7261904761904762,0.0,0.0,0.0,2.144018456342608,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,MATH_TUNED_SIMPLE_RULE,672,0.7872023809523809,0.7872023809523809,0.7172619047619048,0.21279761904761904,0.0,0.6855895196506551,0.9968253968253968,1.508917108884253,0.28273809523809523,0.6815476190476191,0.03571428571428571,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,FORMAT_TUNED_SIMPLE_RULE,672,0.7857142857142857,0.7857142857142857,0.7172619047619048,0.21428571428571427,0.0,0.6535269709543569,1.0,1.4848950164367645,0.28273809523809523,0.7172619047619048,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,POOLED_SIMPLE_2FEATURE,672,0.7857142857142857,0.7857142857142857,0.7172619047619048,0.21428571428571427,0.0,0.6535269709543569,1.0,1.4848950164367645,0.28273809523809523,0.7172619047619048,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,POOLED_SIMPLE_3FEATURE,672,0.7857142857142857,0.7857142857142857,0.7172619047619048,0.21428571428571427,0.0,0.6535269709543569,1.0,1.4848950164367645,0.28273809523809523,0.7172619047619048,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,POOLED_SIMPLE_THRESHOLDED_TREE,672,0.7872023809523809,0.7872023809523809,0.7172619047619048,0.21279761904761904,0.0,0.6855895196506551,0.9968253968253968,1.508917108884253,0.28273809523809523,0.6815476190476191,0.03571428571428571,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,POOLED_RULE_BEST,672,0.7857142857142857,0.7857142857142857,0.7172619047619048,0.21428571428571427,0.0,0.6535269709543569,1.0,1.4848950164367645,0.28273809523809523,0.7172619047619048,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,POOLED_LEARNED_GATE,672,0.78125,0.78125,0.7127976190476191,0.21428571428571427,0.001488095238095238,0.7626666666666667,0.9079365079365079,1.5793480357207867,0.28720238095238093,0.5580357142857143,0.15476190476190477,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,MATH_DOMAIN_LEARNED_GATE,672,0.7827380952380952,0.7827380952380952,0.7127976190476191,0.21279761904761904,0.001488095238095238,0.77088948787062,0.9079365079365079,1.5838173063252943,0.28720238095238093,0.5520833333333334,0.16071428571428573,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,FORMAT_DOMAIN_LEARNED_GATE,672,0.7559523809523809,0.7559523809523809,1.0,0.49702380952380953,0.0,0.46875,1.0,1.5495449240122634,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:overall,ORACLE_POLICY,672,0.8407738095238095,0.8407738095238095,0.7172619047619048,0.15922619047619047,0.0,0.9319526627218935,1.0,1.6288498111098306,0.28273809523809523,0.5029761904761905,0.21428571428571427,Qwen/Qwen2.5-7B-Instruct,math,overall,29
math:hard_cluster_main_r2,NO_INTERVENTION,511,0.2700587084148728,0.2700587084148728,0.0,0.0,0.5694716242661448,0.0,0.0,1.3937710199838618,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,ALWAYS_LOCAL,511,0.7455968688845401,0.7455968688845401,1.0,0.487279843444227,0.0,0.47162426614481406,1.0,1.5665071756759414,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,ALWAYS_REWRITE_OR_RESTART,511,0.4637964774951076,0.4637964774951076,1.0,0.7064579256360078,0.0,0.0,0.0,2.1252793800386502,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,MATH_TUNED_SIMPLE_RULE,511,0.7827788649706457,0.7827788649706457,0.7299412915851272,0.2172211350293542,0.0,0.6798866855524079,0.995850622406639,1.5211662987790229,0.2700587084148728,0.6908023483365949,0.03913894324853229,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,FORMAT_TUNED_SIMPLE_RULE,511,0.7827788649706457,0.7827788649706457,0.7299412915851272,0.2172211350293542,0.0,0.646112600536193,1.0,1.496438733734912,0.2700587084148728,0.7299412915851272,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_SIMPLE_2FEATURE,511,0.7827788649706457,0.7827788649706457,0.7299412915851272,0.2172211350293542,0.0,0.646112600536193,1.0,1.496438733734912,0.2700587084148728,0.7299412915851272,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_SIMPLE_3FEATURE,511,0.7827788649706457,0.7827788649706457,0.7299412915851272,0.2172211350293542,0.0,0.646112600536193,1.0,1.496438733734912,0.2700587084148728,0.7299412915851272,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_SIMPLE_THRESHOLDED_TREE,511,0.7827788649706457,0.7827788649706457,0.7299412915851272,0.2172211350293542,0.0,0.6798866855524079,0.995850622406639,1.5211662987790229,0.2700587084148728,0.6908023483365949,0.03913894324853229,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_RULE_BEST,511,0.7827788649706457,0.7827788649706457,0.7299412915851272,0.2172211350293542,0.0,0.646112600536193,1.0,1.496438733734912,0.2700587084148728,0.7299412915851272,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,POOLED_LEARNED_GATE,511,0.7788649706457925,0.7788649706457925,0.7299412915851272,0.22113502935420742,0.0,0.775,0.9004149377593361,1.6072923398718835,0.2700587084148728,0.547945205479452,0.18199608610567514,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,MATH_DOMAIN_LEARNED_GATE,511,0.7788649706457925,0.7788649706457925,0.7299412915851272,0.22113502935420742,0.0,0.775,0.9004149377593361,1.6072923398718835,0.2700587084148728,0.547945205479452,0.18199608610567514,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,FORMAT_DOMAIN_LEARNED_GATE,511,0.7455968688845401,0.7455968688845401,1.0,0.487279843444227,0.0,0.47162426614481406,1.0,1.5665071756759414,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_cluster_main_r2,ORACLE_POLICY,511,0.8395303326810176,0.8395303326810176,0.7299412915851272,0.16046966731898238,0.0,0.9198473282442748,1.0,1.6281357567981543,0.2700587084148728,0.512720156555773,0.2172211350293542,Qwen/Qwen2.5-7B-Instruct,math,hard_cluster_main_r2,29
math:hard_generic_main_r2,NO_INTERVENTION,161,0.32298136645962733,0.32298136645962733,0.0,0.0,0.5217391304347826,0.0,0.0,1.3994771513931732,1.0,0.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,ALWAYS_LOCAL,161,0.7888198757763976,0.7888198757763976,1.0,0.5279503105590062,0.0,0.45962732919254656,1.0,1.4957082122101546,0.0,1.0,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,ALWAYS_REWRITE_OR_RESTART,161,0.43478260869565216,0.43478260869565216,1.0,0.7888198757763976,0.0,0.0,0.0,2.203494655046473,0.0,0.0,1.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,MATH_TUNED_SIMPLE_RULE,161,0.8012422360248447,0.8012422360248447,0.6770186335403726,0.19875776397515527,0.0,0.7047619047619048,1.0,1.4700392453052011,0.32298136645962733,0.6521739130434783,0.024844720496894408,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,FORMAT_TUNED_SIMPLE_RULE,161,0.7950310559006211,0.7950310559006211,0.6770186335403726,0.20496894409937888,0.0,0.6788990825688074,1.0,1.4482562615339476,0.32298136645962733,0.6770186335403726,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_SIMPLE_2FEATURE,161,0.7950310559006211,0.7950310559006211,0.6770186335403726,0.20496894409937888,0.0,0.6788990825688074,1.0,1.4482562615339476,0.32298136645962733,0.6770186335403726,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_SIMPLE_3FEATURE,161,0.7950310559006211,0.7950310559006211,0.6770186335403726,0.20496894409937888,0.0,0.6788990825688074,1.0,1.4482562615339476,0.32298136645962733,0.6770186335403726,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_SIMPLE_THRESHOLDED_TREE,161,0.8012422360248447,0.8012422360248447,0.6770186335403726,0.19875776397515527,0.0,0.7047619047619048,1.0,1.4700392453052011,0.32298136645962733,0.6521739130434783,0.024844720496894408,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_RULE_BEST,161,0.7950310559006211,0.7950310559006211,0.6770186335403726,0.20496894409937888,0.0,0.6788990825688074,1.0,1.4482562615339476,0.32298136645962733,0.6770186335403726,0.0,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,POOLED_LEARNED_GATE,161,0.7888198757763976,0.7888198757763976,0.6583850931677019,0.19254658385093168,0.006211180124223602,0.7263157894736842,0.9324324324324325,1.490655244284697,0.3416149068322981,0.5900621118012422,0.06832298136645963,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
math:hard_generic_main_r2,MATH_DOMAIN_LEARNED_GATE,161,0.7950310559006211,0.7950310559006211,0.6583850931677019,0.18633540372670807,0.006211180124223602,0.7582417582417582,0.9324324324324325,1.5093095911556844,0.3416149068322981,0.5652173913043478,0.09316770186335403,Qwen/Qwen2.5-7B-Instruct,math,hard_generic_main_r2,29
